--- [LOG] Fill Buffer for Core 0 @ Cycle:3148   ---
Buffer Size: 256 | Count: 256 | Head: 2 | Tail: 2
[ 31] PC: 0x004e03a9 | OpNum: 35335      | H2P: X | Disasm: LOGIC    r24(ZPS) <- r1(RAX)                 
[ 32] PC: 0x004e03ab | OpNum: 35336      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[ 33] PC: 0x004e03d0 | OpNum: 35337      | H2P: X | Disasm: ILD      r1(RAX) 4@009ed1c8                  
[ 34] PC: 0x004e03d6 | OpNum: 35338      | H2P: X | Disasm: MOV      r7(RDI)                             
[ 35] PC: 0x004e03db | OpNum: 35339      | H2P: X | Disasm: LDA      r13(R12) <- r3(RCX)                 
[ 36] PC: 0x004e03df | OpNum: 35340      | H2P: X | Disasm: IST      r8(RSP),r1(RAX) 4@7fffffffdaa4      
[ 37] PC: 0x004e03e6 | OpNum: 35341      | H2P: X | Disasm: ILD      r1(RAX) <- r8(RSP) 8@7fffffffda08   
[ 38] PC: 0x004e03eb | OpNum: 35342      | H2P: X | Disasm: ILD      r1(RAX) <- r1(RAX) 8@7fffffffdbe8   
[ 39] PC: 0x004e03ee | OpNum: 35343      | H2P: X | Disasm: IST      r8(RSP),r1(RAX) 8@7fffffffda10      
[ 40] PC: 0x004e03f3 | OpNum: 35344      | H2P: X | Disasm: ILD      r1(RAX) <- r14(R13) 1@7fffffffdd3a  
[ 41] PC: 0x004e03f8 | OpNum: 35345      | H2P: X | Disasm: IST      r8(RSP),r1(RAX) 1@7fffffffda33      
[ 42] PC: 0x004e03fc | OpNum: 35346      | H2P: X | Disasm: IADD     r8(RSP) <- r8(RSP)                  
[ 43] PC: 0x004e03fc | OpNum: 35347      | H2P: X | Disasm: IST      r8(RSP) 8@7fffffffd9d8              
[ 44] PC: 0x004e03fc | OpNum: 35348      | H2P: X | Disasm: CF_CALL                                      
[ 45] PC: 0x005404c0 | OpNum: 35349      | H2P: X | Disasm: ILD      r1(RAX) 8@009ed6f0                  
[ 46] PC: 0x005404c7 | OpNum: 35350      | H2P: X | Disasm: ILD      r4(RDX) <- r1(RAX) 8@028b2ac8       
[ 47] PC: 0x005404cb | OpNum: 35351      | H2P: X | Disasm: LOGIC    r24(ZPS) <- r4(RDX)                 
[ 48] PC: 0x005404ce | OpNum: 35352      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[ 49] PC: 0x00540508 | OpNum: 35353      | H2P: X | Disasm: ILD      r1(RAX) 1@009ed1bc                  
[ 50] PC: 0x0054050f | OpNum: 35354      | H2P: X | Disasm: LOGIC    r1(RAX),r24(ZPS) <- r1(RAX)         
[ 51] PC: 0x00540512 | OpNum: 35355      | H2P: X | Disasm: ILD      r78(TMP0) <- r8(RSP) 8@7fffffffd9d8 
[ 52] PC: 0x00540512 | OpNum: 35356      | H2P: X | Disasm: IADD     r8(RSP) <- r8(RSP)                  
[ 53] PC: 0x00540512 | OpNum: 35357      | H2P: X | Disasm: CF_RET   r78(TMP0)                           
[ 54] PC: 0x004e0401 | OpNum: 35358      | H2P: X | Disasm: MOV      r4(RDX)                             
[ 55] PC: 0x004e0406 | OpNum: 35359      | H2P: X | Disasm: ILD      r7(RDI) 8@009ed700                  
[ 56] PC: 0x004e040d | OpNum: 35360      | H2P: X | Disasm: LOGIC    r1(RAX),r24(ZPS) <- r1(RAX)         
[ 57] PC: 0x004e0410 | OpNum: 35361      | H2P: X | Disasm: MOV      r1(RAX) <- r1(RAX)                  
[ 58] PC: 0x004e0413 | OpNum: 35362      | H2P: X | Disasm: IST      r8(RSP),r1(RAX) 4@7fffffffdab0      
[ 59] PC: 0x004e041a | OpNum: 35363      | H2P: X | Disasm: ILD      r1(RAX) <- r14(R13) 8@7fffffffdce0  
[ 60] PC: 0x004e041e | OpNum: 35364      | H2P: X | Disasm: ILD      r3(RCX) <- r1(RAX) 8@01b35b80       
[ 61] PC: 0x004e0422 | OpNum: 35365      | H2P: X | Disasm: IST      r8(RSP),r1(RAX) 8@7fffffffda38      
[ 62] PC: 0x004e0427 | OpNum: 35366      | H2P: X | Disasm: ILD      r1(RAX) <- r3(RCX) 8@028ae0d8       
[ 63] PC: 0x004e042b | OpNum: 35367      | H2P: X | Disasm: IST      r8(RSP),r3(RCX) 8@7fffffffda18      
[ 64] PC: 0x004e0430 | OpNum: 35368      | H2P: X | Disasm: IST      r8(RSP),r1(RAX) 8@7fffffffda40      
[ 65] PC: 0x004e0435 | OpNum: 35369      | H2P: X | Disasm: ILD      r1(RAX) <- r3(RCX) 4@028ae0d0       
[ 66] PC: 0x004e0438 | OpNum: 35370      | H2P: X | Disasm: LDA      r1(RAX) <- r1(RAX)                  
[ 67] PC: 0x004e043b | OpNum: 35371      | H2P: X | Disasm: ICMP     r24(ZPS) <- r1(RAX)                 
[ 68] PC: 0x004e0440 | OpNum: 35372      | H2P: X | Disasm: CMOV     r4(RDX) <- r1(RAX),r24(ZPS)         
[ 69] PC: 0x004e0443 | OpNum: 35373      | H2P: X | Disasm: ILD      r1(RAX) <- r3(RCX) 4@028ae0d4       
[ 70] PC: 0x004e0446 | OpNum: 35374      | H2P: X | Disasm: IST      r8(RSP),r1(RAX) 4@7fffffffd9e8      
[ 71] PC: 0x004e044a | OpNum: 35375      | H2P: X | Disasm: SHIFT    r1(RAX),r24(ZPS) <- r1(RAX)         
[ 72] PC: 0x004e044d | OpNum: 35376      | H2P: X | Disasm: IST      r8(RSP),r1(RAX) 4@7fffffffdabc      
[ 73] PC: 0x004e0454 | OpNum: 35377      | H2P: X | Disasm: LOGIC    r1(RAX),r24(ZPS) <- r1(RAX)         
[ 74] PC: 0x004e0457 | OpNum: 35378      | H2P: X | Disasm: IST      r8(RSP),r1(RAX) 4@7fffffffdaa0      
[ 75] PC: 0x004e045e | OpNum: 35379      | H2P: X | Disasm: ILD      r1(RAX) <- r7(RDI) 8@009f2cd0       
[ 76] PC: 0x004e0462 | OpNum: 35380      | H2P: X | Disasm: IST      r8(RSP),r4(RDX) 4@7fffffffdab8      
[ 77] PC: 0x004e0469 | OpNum: 35381      | H2P: X | Disasm: ILD      r1(RAX) <- r1(RAX) 8@009ff600       
[ 78] PC: 0x004e046c | OpNum: 35382      | H2P: X | Disasm: IST      r8(RSP),r1(RAX) 8@7fffffffda00      
[ 79] PC: 0x004e0471 | OpNum: 35383      | H2P: X | Disasm: LOGIC    r24(ZPS) <- r1(RAX)                 
[ 80] PC: 0x004e0474 | OpNum: 35384      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[ 81] PC: 0x004e047a | OpNum: 35385      | H2P: X | Disasm: ILD      r1(RAX) <- r14(R13) 1@7fffffffdd39  
[ 82] PC: 0x004e047f | OpNum: 35386      | H2P: X | Disasm: MOV      r6(RSI)                             
[ 83] PC: 0x004e0484 | OpNum: 35387      | H2P: X | Disasm: IST      r8(RSP) 4@7fffffffdb0c              
[ 84] PC: 0x004e048f | OpNum: 35388      | H2P: X | Disasm: IST      r8(RSP),r1(RAX) 1@7fffffffda34      
[ 85] PC: 0x004e0493 | OpNum: 35389      | H2P: X | Disasm: ILD      r1(RAX) <- r8(RSP) 8@7fffffffda00   
[ 86] PC: 0x004e0498 | OpNum: 35390      | H2P: X | Disasm: ILD      r78(TMP0) <- r1(RAX) 4@009f2ce0     
[ 87] PC: 0x004e0498 | OpNum: 35391      | H2P: X | Disasm: IADD     r80(TMP2),r24(ZPS) <- r78(TMP0)     
[ 88] PC: 0x004e0498 | OpNum: 35392      | H2P: X | Disasm: IST      r80(TMP2),r1(RAX) 4@009f2ce0        
[ 89] PC: 0x004e049c | OpNum: 35393      | H2P: X | Disasm: MOV      r7(RDI) <- r1(RAX)                  
[ 90] PC: 0x004e049f | OpNum: 35394      | H2P: X | Disasm: IADD     r8(RSP) <- r8(RSP)                  
[ 91] PC: 0x004e049f | OpNum: 35395      | H2P: X | Disasm: IST      r8(RSP) 8@7fffffffd9d8              
[ 92] PC: 0x004e049f | OpNum: 35396      | H2P: X | Disasm: CF_CALL                                      
[ 93] PC: 0x004efa90 | OpNum: 35397      | H2P: X | Disasm: ILD      r3(RCX) 4@009ed1c8                  
[ 94] PC: 0x004efa97 | OpNum: 35398      | H2P: X | Disasm: ILD      r4(RDX) 8@009ed8d0                  
[ 95] PC: 0x004efa9e | OpNum: 35399      | H2P: X | Disasm: MOV      r6(RSI) <- r6(RSI)                  
[ 96] PC: 0x004efaa1 | OpNum: 35400      | H2P: X | Disasm: LDA      r4(RDX) <- r4(RDX),r3(RCX)          
[ 97] PC: 0x004efaa5 | OpNum: 35401      | H2P: X | Disasm: MOV      r1(RAX) <- r3(RCX)                  
[ 98] PC: 0x004efaa8 | OpNum: 35402      | H2P: X | Disasm: IST      r4(RDX),r7(RDI) 8@0c5cb018          
[ 99] PC: 0x004efaab | OpNum: 35403      | H2P: X | Disasm: IADD     r1(RAX),r24(ZPS) <- r1(RAX)         
[100] PC: 0x004efaae | OpNum: 35404      | H2P: X | Disasm: IST      r4(RDX),r6(RSI) 8@0c5cb020          
[101] PC: 0x004efab2 | OpNum: 35405      | H2P: X | Disasm: LDA      r4(RDX) <- r3(RCX)                  
[102] PC: 0x004efab5 | OpNum: 35406      | H2P: X | Disasm: IST      r4(RDX) 4@009ed1c8                  
[103] PC: 0x004efabb | OpNum: 35407      | H2P: X | Disasm: ILD      r4(RDX) 4@009ed254                  
[104] PC: 0x004efac1 | OpNum: 35408      | H2P: X | Disasm: ICMP     r24(ZPS) <- r1(RAX),r4(RDX)         
[105] PC: 0x004efac3 | OpNum: 35409      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[106] PC: 0x004efac5 | OpNum: 35410      | H2P: X | Disasm: ILD      r78(TMP0) <- r8(RSP) 8@7fffffffd9d8 
[107] PC: 0x004efac5 | OpNum: 35411      | H2P: X | Disasm: IADD     r8(RSP) <- r8(RSP)                  
[108] PC: 0x004efac5 | OpNum: 35412      | H2P: X | Disasm: CF_RET   r78(TMP0)                           
[109] PC: 0x004e04a4 | OpNum: 35413      | H2P: X | Disasm: ILD      r1(RAX) <- r8(RSP) 8@7fffffffda10   
[110] PC: 0x004e04a9 | OpNum: 35414      | H2P: X | Disasm: LOGIC    r11(R10),r24(ZPS) <- r11(R10)       
[111] PC: 0x004e04ac | OpNum: 35415      | H2P: X | Disasm: LOGIC    r12(R11),r24(ZPS) <- r12(R11)       
[112] PC: 0x004e04af | OpNum: 35416      | H2P: X | Disasm: IST      r8(RSP) 1@7fffffffda58              
[113] PC: 0x004e04b4 | OpNum: 35417      | H2P: X | Disasm: MOV      r2(RBX) <- r12(R11)                 
[114] PC: 0x004e04b7 | OpNum: 35418      | H2P: X | Disasm: MOV      r5(RBP) <- r11(R10)                 
[115] PC: 0x004e04ba | OpNum: 35419      | H2P: X | Disasm: ILD      r15(R14) 8@009ed528                 
[116] PC: 0x004e04c1 | OpNum: 35420      | H2P: X | Disasm: IST      r8(RSP),r1(RAX) 8@7fffffffd9e8      
[117] PC: 0x004e04c6 | OpNum: 35421      | H2P: X | Disasm: IST      r8(RSP) 8@7fffffffda80              
[118] PC: 0x004e04d2 | OpNum: 35422      | H2P: X | Disasm: IST      r8(RSP) 1@7fffffffda8f              
[119] PC: 0x004e04da | OpNum: 35423      | H2P: X | Disasm: IST      r8(RSP) 8@7fffffffda50              
[120] PC: 0x004e04e3 | OpNum: 35424      | H2P: X | Disasm: IST      r8(RSP) 8@7fffffffdaa8              
[121] PC: 0x004e04ef | OpNum: 35425      | H2P: X | Disasm: IST      r8(RSP) 4@7fffffffda48              
[122] PC: 0x004e04f7 | OpNum: 35426      | H2P: X | Disasm: IST      r8(RSP) 1@7fffffffda8d              
[123] PC: 0x004e04ff | OpNum: 35427      | H2P: X | Disasm: IST      r8(RSP) 1@7fffffffda8e              
[124] PC: 0x004e0507 | OpNum: 35428      | H2P: X | Disasm: IST      r8(RSP) 4@7fffffffdab4              
[125] PC: 0x004e0512 | OpNum: 35429      | H2P: X | Disasm: IST      r8(RSP) 8@7fffffffda60              
[126] PC: 0x004e051e | OpNum: 35430      | H2P: X | Disasm: IST      r8(RSP) 8@7fffffffda68              
[127] PC: 0x004e052a | OpNum: 35431      | H2P: X | Disasm: IST      r8(RSP) 8@7fffffffda98              
[128] PC: 0x004e0536 | OpNum: 35432      | H2P: X | Disasm: IST      r8(RSP) 1@7fffffffda78              
[129] PC: 0x004e053e | OpNum: 35433      | H2P: X | Disasm: IST      r8(RSP) 1@7fffffffda32              
[130] PC: 0x004e0543 | OpNum: 35434      | H2P: X | Disasm: IST      r8(RSP) 8@7fffffffda28              
[131] PC: 0x004e054c | OpNum: 35435      | H2P: X | Disasm: IST      r8(RSP) 8@7fffffffda20              
[132] PC: 0x004e0555 | OpNum: 35436      | H2P: X | Disasm: IST      r8(RSP) 8@7fffffffda70              
[133] PC: 0x004e0561 | OpNum: 35437      | H2P: X | Disasm: IST      r8(RSP) 4@7fffffffda88              
[134] PC: 0x004e056c | OpNum: 35438      | H2P: X | Disasm: IST      r8(RSP),r16(R15) 8@7fffffffda90     
[135] PC: 0x004e0574 | OpNum: 35439      | H2P: X | Disasm: IST      r8(RSP),r14(R13) 8@7fffffffd9f0     
[136] PC: 0x004e0579 | OpNum: 35440      | H2P: X | Disasm: LOGIC    r24(ZPS) <- r13(R12)                
[137] PC: 0x004e057c | OpNum: 35441      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[138] PC: 0x004e0582 | OpNum: 35442      | H2P: X | Disasm: ILD      r1(RAX) <- r13(R12) 2@028b2ef2      
[139] PC: 0x004e0588 | OpNum: 35443      | H2P: X | Disasm: LDA      r6(RSI) <- r13(R12),r1(RAX)         
[140] PC: 0x004e058c | OpNum: 35444      | H2P: X | Disasm: MOV      r1(RAX)                             
[141] PC: 0x004e0591 | OpNum: 35445      | H2P: X | Disasm: ICMP     r24(ZPS) <- r13(R12),r6(RSI)        
[142] PC: 0x004e0594 | OpNum: 35446      | H2P: X | Disasm: CMOV     r1(RAX) <- r6(RSI),r24(ZPS)         
[143] PC: 0x004e0598 | OpNum: 35447      | H2P: X | Disasm: IST      r8(RSP),r1(RAX) 8@7fffffffd9f8      
[144] PC: 0x004e059d | OpNum: 35448      | H2P: X | Disasm: ILD      r1(RAX) <- r13(R12) 1@028b2ef1      
[145] PC: 0x004e05a3 | OpNum: 35449      | H2P: X | Disasm: LDA      r14(R13)                            
[146] PC: 0x004e05aa | OpNum: 35450      | H2P: X | Disasm: LDA      r12(R11)                            
[147] PC: 0x004e05b1 | OpNum: 35451      | H2P: X | Disasm: ILD      r7(RDI) <- r8(RSP) 8@7fffffffd9f0   
[148] PC: 0x004e05b6 | OpNum: 35452      | H2P: X | Disasm: ILD      r16(R15) <- r7(RDI) 8@7fffffffdcf0  
[149] PC: 0x004e05ba | OpNum: 35453      | H2P: X | Disasm: ILD      r7(RDI) <- r8(RSP) 8@7fffffffd9e8   
[150] PC: 0x004e05bf | OpNum: 35454      | H2P: X | Disasm: ICMP     r24(ZPS) <- r16(R15),r7(RDI)        
[151] PC: 0x004e05c2 | OpNum: 35455      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[152] PC: 0x004e05c8 | OpNum: 35456      | H2P: X | Disasm: ILD      r11(R10) <- r7(RDI) 1@066a81ce      
[153] PC: 0x004e05cc | OpNum: 35457      | H2P: X | Disasm: MOV      r4(RDX)                             
[154] PC: 0x004e05d1 | OpNum: 35458      | H2P: X | Disasm: LOGIC    r3(RCX),r24(ZPS) <- r3(RCX)         
[155] PC: 0x004e05d3 | OpNum: 35459      | H2P: X | Disasm: ICMP     r24(ZPS) <- r1(RAX)                 
[156] PC: 0x004e05d8 | OpNum: 35460      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[157] PC: 0x004e05de | OpNum: 35461      | H2P: X | Disasm: MOV      r6(RSI) <- r1(RAX)                  
[158] PC: 0x004e05e0 | OpNum: 35462      | H2P: X | Disasm: ILD      r6(RSI) <- r14(R13),r6(RSI) 4@00706ce0
[159] PC: 0x004e05e5 | OpNum: 35463      | H2P: X | Disasm: IADD     r6(RSI),r24(ZPS) <- r6(RSI),r14(R13)
[160] PC: 0x004e05e8 | OpNum: 35464      | H2P: X | Disasm: CF_IBR   r6(RSI)                             
[161] PC: 0x004e3459 | OpNum: 35465      | H2P: X | Disasm: LOGIC    r14(R13),r24(ZPS) <- r14(R13)       
[162] PC: 0x004e345c | OpNum: 35466      | H2P: X | Disasm: CF_BR                                        
[163] PC: 0x004e31a2 | OpNum: 35467      | H2P: X | Disasm: ILD      r78(TMP0) <- r8(RSP) 1@7fffffffda33 
[164] PC: 0x004e31a2 | OpNum: 35468      | H2P: X | Disasm: ICMP     r24(ZPS) <- r78(TMP0)               
[165] PC: 0x004e31a7 | OpNum: 35469      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[166] PC: 0x004e3377 | OpNum: 35470      | H2P: X | Disasm: ILD      r1(RAX) <- r8(RSP) 8@7fffffffd9f0   
[167] PC: 0x004e337c | OpNum: 35471      | H2P: X | Disasm: ILD      r7(RDI) <- r8(RSP) 8@7fffffffd9e8   
[168] PC: 0x004e3381 | OpNum: 35472      | H2P: X | Disasm: ILD      r78(TMP0) <- r1(RAX) 8@7fffffffdce8 
[169] PC: 0x004e3381 | OpNum: 35473      | H2P: X | Disasm: ICMP     r24(ZPS) <- r78(TMP0),r7(RDI)       
[170] PC: 0x004e3385 | OpNum: 35474      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[171] PC: 0x004e338b | OpNum: 35475      | H2P: X | Disasm: ILD      r4(RDX) <- r7(RDI) 1@066a81cd       
[172] PC: 0x004e338f | OpNum: 35476      | H2P: X | Disasm: LDA      r1(RAX)                             
[173] PC: 0x004e3396 | OpNum: 35477      | H2P: X | Disasm: ILD      r1(RAX) <- r1(RAX),r4(RDX) 4@006d14b8
[174] PC: 0x004e3399 | OpNum: 35478      | H2P: X | Disasm: LOGIC    r4(RDX),r24(ZPS) <- r4(RDX)         
[175] PC: 0x004e339b | OpNum: 35479      | H2P: X | Disasm: LOGIC    r1(RAX),r24(ZPS) <- r1(RAX)         
[176] PC: 0x004e33a0 | OpNum: 35480      | H2P: X | Disasm: ICMP     r24(ZPS) <- r1(RAX)                 
[177] PC: 0x004e33a5 | OpNum: 35481      | H2P: X | Disasm: MOV      r4(RDX) <- r24(ZPS)                 
[178] PC: 0x004e33a8 | OpNum: 35482      | H2P: X | Disasm: LOGIC    r24(ZPS) <- r11(R10)                
[179] PC: 0x004e33ab | OpNum: 35483      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[180] PC: 0x004e33b1 | OpNum: 35484      | H2P: X | Disasm: LDA      r1(RAX)                             
[181] PC: 0x004e33b8 | OpNum: 35485      | H2P: X | Disasm: ILD      r1(RAX) <- r1(RAX),r11(R10) 4@006d14dc
[182] PC: 0x004e33bc | OpNum: 35486      | H2P: X | Disasm: LOGIC    r1(RAX),r24(ZPS) <- r1(RAX)         
[183] PC: 0x004e33c1 | OpNum: 35487      | H2P: X | Disasm: ICMP     r24(ZPS) <- r1(RAX)                 
[184] PC: 0x004e33c6 | OpNum: 35488      | H2P: X | Disasm: MOV      r1(RAX) <- r24(ZPS)                 
[185] PC: 0x004e33c9 | OpNum: 35489      | H2P: X | Disasm: MOV      r1(RAX) <- r1(RAX)                  
[186] PC: 0x004e33cc | OpNum: 35490      | H2P: X | Disasm: ICMP     r24(ZPS) <- r1(RAX),r4(RDX)         
[187] PC: 0x004e33cf | OpNum: 35491      | H2P: X | Disasm: MOV      r1(RAX) <- r24(ZPS)                 
[188] PC: 0x004e33d2 | OpNum: 35492      | H2P: X | Disasm: MOV      r1(RAX) <- r1(RAX)                  
[189] PC: 0x004e33d5 | OpNum: 35493      | H2P: X | Disasm: ICMP     r24(ZPS) <- r1(RAX),r14(R13)        
[190] PC: 0x004e33d8 | OpNum: 35494      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[191] PC: 0x004e33de | OpNum: 35495      | H2P: X | Disasm: CF_BR                                        
[192] PC: 0x004e07a0 | OpNum: 35496      | H2P: X | Disasm: ILD      r13(R12) <- r8(RSP) 8@7fffffffd9f8  
[193] PC: 0x004e07a5 | OpNum: 35497      | H2P: X | Disasm: LOGIC    r24(ZPS) <- r13(R12)                
[194] PC: 0x004e07a8 | OpNum: 35498      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[195] PC: 0x004e0582 | OpNum: 35499      | H2P: X | Disasm: ILD      r1(RAX) <- r13(R12) 2@028b2ef6      
[196] PC: 0x004e0588 | OpNum: 35500      | H2P: X | Disasm: LDA      r6(RSI) <- r13(R12),r1(RAX)         
[197] PC: 0x004e058c | OpNum: 35501      | H2P: X | Disasm: MOV      r1(RAX)                             
[198] PC: 0x004e0591 | OpNum: 35502      | H2P: X | Disasm: ICMP     r24(ZPS) <- r13(R12),r6(RSI)        
[199] PC: 0x004e0594 | OpNum: 35503      | H2P: X | Disasm: CMOV     r1(RAX) <- r6(RSI),r24(ZPS)         
[200] PC: 0x004e0598 | OpNum: 35504      | H2P: X | Disasm: IST      r8(RSP),r1(RAX) 8@7fffffffd9f8      
[201] PC: 0x004e059d | OpNum: 35505      | H2P: X | Disasm: ILD      r1(RAX) <- r13(R12) 1@028b2ef5      
[202] PC: 0x004e05a3 | OpNum: 35506      | H2P: X | Disasm: LDA      r14(R13)                            
[203] PC: 0x004e05aa | OpNum: 35507      | H2P: X | Disasm: LDA      r12(R11)                            
[204] PC: 0x004e05b1 | OpNum: 35508      | H2P: X | Disasm: ILD      r7(RDI) <- r8(RSP) 8@7fffffffd9f0   
[205] PC: 0x004e05b6 | OpNum: 35509      | H2P: X | Disasm: ILD      r16(R15) <- r7(RDI) 8@7fffffffdcf0  
[206] PC: 0x004e05ba | OpNum: 35510      | H2P: X | Disasm: ILD      r7(RDI) <- r8(RSP) 8@7fffffffd9e8   
[207] PC: 0x004e05bf | OpNum: 35511      | H2P: X | Disasm: ICMP     r24(ZPS) <- r16(R15),r7(RDI)        
[208] PC: 0x004e05c2 | OpNum: 35512      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[209] PC: 0x004e05c8 | OpNum: 35513      | H2P: X | Disasm: ILD      r11(R10) <- r7(RDI) 1@066a81ce      
[210] PC: 0x004e05cc | OpNum: 35514      | H2P: X | Disasm: MOV      r4(RDX)                             
[211] PC: 0x004e05d1 | OpNum: 35515      | H2P: X | Disasm: LOGIC    r3(RCX),r24(ZPS) <- r3(RCX)         
[212] PC: 0x004e05d3 | OpNum: 35516      | H2P: X | Disasm: ICMP     r24(ZPS) <- r1(RAX)                 
[213] PC: 0x004e05d8 | OpNum: 35517      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[214] PC: 0x004e05de | OpNum: 35518      | H2P: X | Disasm: MOV      r6(RSI) <- r1(RAX)                  
[215] PC: 0x004e05e0 | OpNum: 35519      | H2P: X | Disasm: ILD      r6(RSI) <- r14(R13),r6(RSI) 4@00706d4c
[216] PC: 0x004e05e5 | OpNum: 35520      | H2P: X | Disasm: IADD     r6(RSI),r24(ZPS) <- r6(RSI),r14(R13)
[217] PC: 0x004e05e8 | OpNum: 35521      | H2P: X | Disasm: CF_IBR   r6(RSI)                             
[218] PC: 0x004e0e58 | OpNum: 35522      | H2P: X | Disasm: ILD      r78(TMP0) <- r8(RSP) 1@7fffffffda34 
[219] PC: 0x004e0e58 | OpNum: 35523      | H2P: X | Disasm: ICMP     r24(ZPS) <- r78(TMP0)               
[220] PC: 0x004e0e5d | OpNum: 35524      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[221] PC: 0x004e0e63 | OpNum: 35525      | H2P: X | Disasm: ICMP     r24(ZPS) <- r1(RAX)                 
[222] PC: 0x004e0e66 | OpNum: 35526      | H2P: X | Disasm: MOV      r3(RCX)                             
[223] PC: 0x004e0e6d | OpNum: 35527      | H2P: X | Disasm: LDA      r12(R11)                            
[224] PC: 0x004e0e74 | OpNum: 35528      | H2P: X | Disasm: MOV      r10(R9) <- r24(ZPS)                 
[225] PC: 0x004e0e78 | OpNum: 35529      | H2P: X | Disasm: LOGIC    r9(R8),r24(ZPS) <- r9(R8)           
[226] PC: 0x004e0e7b | OpNum: 35530      | H2P: X | Disasm: CF_BR                                        
[227] PC: 0x004e0d9f | OpNum: 35531      | H2P: X | Disasm: ILD      r14(R13) <- r8(RSP) 1@7fffffffda33  
[228] PC: 0x004e0da5 | OpNum: 35532      | H2P: X | Disasm: ILD      r78(TMP0) <- r8(RSP) 1@7fffffffda34 
[229] PC: 0x004e0da5 | OpNum: 35533      | H2P: X | Disasm: LOGIC    r14(R13),r24(ZPS) <- r78(TMP0),r14(R13)
[230] PC: 0x004e0daa | OpNum: 35534      | H2P: X | Disasm: LDA      r7(RDI) <- r13(R12)                 
[231] PC: 0x004e0daf | OpNum: 35535      | H2P: X | Disasm: ILD      r6(RSI) <- r13(R12) 1@028b2ef4      
[232] PC: 0x004e0db4 | OpNum: 35536      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[233] PC: 0x004e0dba | OpNum: 35537      | H2P: X | Disasm: MOV      r14(R13) <- r6(RSI)                 
[234] PC: 0x004e0dbe | OpNum: 35538      | H2P: X | Disasm: LOGIC    r24(ZPS) <- r10(R9)                 
[235] PC: 0x004e0dc1 | OpNum: 35539      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[236] PC: 0x004e0dc7 | OpNum: 35540      | H2P: X | Disasm: ICMP     r24(ZPS) <- r1(RAX)                 
[237] PC: 0x004e0dca | OpNum: 35541      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[238] PC: 0x004e0dd0 | OpNum: 35542      | H2P: X | Disasm: ILD      r1(RAX) <- r13(R12) 1@028b2ef8      
[239] PC: 0x004e0dd6 | OpNum: 35543      | H2P: X | Disasm: ICMP     r24(ZPS) <- r1(RAX),r11(R10)        
[240] PC: 0x004e0dd9 | OpNum: 35544      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[241] PC: 0x004e0ddf | OpNum: 35545      | H2P: X | Disasm: LOGIC    r24(ZPS) <- r4(RDX)                 
[242] PC: 0x004e0de1 | OpNum: 35546      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[243] PC: 0x004e0de7 | OpNum: 35547      | H2P: X | Disasm: ILD      r78(TMP0) <- r12(R11),r11(R10) 1@006d0997
[244] PC: 0x004e0de7 | OpNum: 35548      | H2P: X | Disasm: ICMP     r24(ZPS) <- r78(TMP0),r1(RAX)       
[245] PC: 0x004e0deb | OpNum: 35549      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[246] PC: 0x004e0df1 | OpNum: 35550      | H2P: X | Disasm: IST      r8(RSP) 1@7fffffffda34              
[247] PC: 0x004e0df6 | OpNum: 35551      | H2P: X | Disasm: CF_BR                                        
[248] PC: 0x004e0688 | OpNum: 35552      | H2P: X | Disasm: ILD      r78(TMP0) <- r8(RSP) 1@7fffffffda32 
[249] PC: 0x004e0688 | OpNum: 35553      | H2P: X | Disasm: ICMP     r24(ZPS) <- r78(TMP0)               
[250] PC: 0x004e068d | OpNum: 35554      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[251] PC: 0x004e0693 | OpNum: 35555      | H2P: X | Disasm: LOGIC    r24(ZPS) <- r2(RBX)                 
[252] PC: 0x004e0695 | OpNum: 35556      | H2P: X | Disasm: CF_CBR   r24(ZPS)                            
[253] PC: 0x004e3998 | OpNum: 35557      | H2P: X | Disasm: ILD      r1(RAX) <- r8(RSP) 8@7fffffffda18   
[254] PC: 0x004e399d | OpNum: 35558      | H2P: X | Disasm: ILD      r16(R15) <- r8(RSP) 8@7fffffffda90  
